Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2947061,-,-,-,30.12,-95.43,-6,38,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,12,0,1.5,1.37,0.056,0.63,86,926,638,0,7,-10.600000000000001,244,413,0,490,0.308,40.08,53.4,0.9400000000000001,0.14,1034,1.1,18,3.1
2018,1,1,13,0,2.1,1.4000000000000001,0.049,0.63,82,936,637,0,7,-10.3,240,407,0,481,0.308,39.42,53.7,0.93,0.14,1032,1,15,2.9000000000000004
2018,1,1,14,0,2.5,1.42,0.046,0.63,78,918,568,0,0,-9.9,78,918,0,568,0.309,39.5,57.7,0.93,0.14,1032,0.9,11,2.7
2018,1,1,15,0,2.4000000000000004,1.33,0.063,0.63,77,830,431,0,0,-9.5,77,830,0,431,0.309,40.95,64.72,0.9400000000000001,0.14,1032,1,10,2.5
2018,1,1,16,0,1.8,1.35,0.064,0.63,62,700,256,0,0,-9,62,700,0,256,0.308,44.660000000000004,73.88,0.9400000000000001,0.14,1032,1,12,2.2
2018,1,1,17,0,0.5,1.37,0.064,0.63,32,390,70,7,7,-7.300000000000001,46,8,7,47,0.308,55.88,84.41,0.9400000000000001,0.14,1031,1,17,1.6
2018,1,1,18,0,0,1.41,0.06,0.63,0,0,0,0,7,-7.1000000000000005,0,0,0,0,0.31,58.97,96.15,0.9400000000000001,0.14,1032,0.9,18,1.7000000000000002
2018,1,1,19,0,-0.8,1.47,0.052000000000000005,0.63,0,0,0,0,0,-6.7,0,0,0,0,0.313,64.1,108.35000000000001,0.93,0.14,1032,0.9,19,1.5
2018,1,1,20,0,-1.9000000000000001,1.5,0.048,0.63,0,0,0,0,4,-6.5,0,0,0,0,0.315,70.60000000000001,120.97,0.92,0.14,1032,0.9,22,1.2000000000000002
2018,1,1,21,0,-2.7,1.51,0.049,0.63,0,0,0,0,0,-6.7,0,0,0,0,0.315,74.05,133.83,0.92,0.14,1032,0.9,23,1.2000000000000002
2018,1,1,22,0,-3.3000000000000003,1.49,0.054,0.63,0,0,0,0,0,-6.9,0,0,0,0,0.315,76.13,146.79,0.93,0.14,1032,0.9,21,1.2000000000000002
2018,1,1,23,0,-3.7,1.44,0.065,0.63,0,0,0,0,0,-7.2,0,0,0,0,0.314,76.7,159.58,0.9400000000000001,0.14,1032,1,21,1.4000000000000001
2018,1,2,0,0,-3.8000000000000003,1.35,0.084,0.63,0,0,0,0,1,-7.6000000000000005,0,0,0,0,0.313,74.72,170.79,0.9500000000000001,0.14,1032,1.1,28,1.7000000000000002
2018,1,2,1,0,-3.4000000000000004,1.28,0.101,0.63,0,0,0,0,0,-8.6,0,0,0,0,0.313,67.11,169.47,0.96,0.14,1032,1.1,41,2.1
2018,1,2,2,0,-3.2,1.25,0.111,0.63,0,0,0,0,0,-9.700000000000001,0,0,0,0,0.314,60.58,157.75,0.96,0.14,1032,1.1,49,2
2018,1,2,3,0,-3.4000000000000004,1.24,0.11800000000000001,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.316,57.63,144.91,0.96,0.14,1032,1.2000000000000002,51,1.9000000000000001
2018,1,2,4,0,-3.4000000000000004,1.24,0.121,0.63,0,0,0,0,7,-10.8,0,0,0,0,0.319,56.51,131.95,0.96,0.14,1032,1.2000000000000002,50,1.8
2018,1,2,5,0,-3.4000000000000004,1.25,0.12,0.63,0,0,0,0,7,-11.100000000000001,0,0,0,0,0.323,55.45,119.11,0.96,0.14,1032,1.3,49,1.8
2018,1,2,6,0,-3.3000000000000003,1.25,0.117,0.63,0,0,0,0,7,-11.200000000000001,0,0,0,0,0.326,54.2,106.53,0.96,0.14,1032,1.3,48,1.8
2018,1,2,7,0,-3.2,1.26,0.113,0.63,0,0,0,0,7,-11.3,0,0,0,0,0.33,53.4,94.39,0.96,0.14,1032,1.3,48,1.8
2018,1,2,8,0,-2.4000000000000004,1.26,0.107,0.63,43,369,89,7,7,-11.600000000000001,41,2,7,41,0.333,49.1,82.79,0.96,0.14,1032,1.3,49,1.9000000000000001
2018,1,2,9,0,-1.3,1.28,0.1,0.63,75,659,274,0,4,-11.8,33,0,0,33,0.335,44.67,72.4,0.96,0.14,1032,1.3,51,2
2018,1,2,10,0,-0.1,1.29,0.093,0.63,89,792,443,0,4,-11.8,62,0,0,62,0.335,40.980000000000004,63.480000000000004,0.96,0.14,1031,1.3,56,1.9000000000000001
2018,1,2,11,0,1.2000000000000002,1.29,0.09,0.63,97,860,567,0,4,-11.700000000000001,188,1,0,188,0.334,37.72,56.84,0.9500000000000001,0.14,1030,1.2000000000000002,57,1.7000000000000002
2018,1,2,12,0,2.3000000000000003,1.29,0.088,0.63,101,887,630,0,4,-11.4,153,0,0,153,0.333,35.7,53.33,0.9500000000000001,0.14,1029,1.2000000000000002,51,1.4000000000000001
2018,1,2,13,0,2.8000000000000003,1.28,0.09,0.63,101,883,625,0,4,-10.9,131,0,0,131,0.331,35.71,53.59,0.9500000000000001,0.14,1028,1.2000000000000002,38,1.2000000000000002
2018,1,2,14,0,3,1.28,0.09,0.63,96,854,555,0,4,-10.4,91,0,0,91,0.33,36.61,57.57,0.9500000000000001,0.14,1027,1.2000000000000002,29,1.1
2018,1,2,15,0,2.8000000000000003,1.27,0.091,0.63,87,787,425,0,4,-10,69,0,0,69,0.329,38.38,64.58,0.9500000000000001,0.14,1026,1.2000000000000002,17,1.1
2018,1,2,16,0,2,1.25,0.092,0.63,70,649,251,0,4,-8.8,22,0,0,22,0.328,44.56,73.74,0.96,0.14,1026,1.2000000000000002,357,1.2000000000000002
2018,1,2,17,0,0.30000000000000004,1.24,0.09,0.63,35,336,68,0,1,-5.5,35,336,0,68,0.327,65.05,84.27,0.9500000000000001,0.14,1027,1.2000000000000002,345,1
2018,1,2,18,0,-0.30000000000000004,1.23,0.092,0.63,0,0,0,0,1,-6.1000000000000005,0,0,0,0,0.327,65.05,96.01,0.96,0.14,1027,1.2000000000000002,340,1.4000000000000001
2018,1,2,19,0,-0.8,1.23,0.10200000000000001,0.63,0,0,0,0,1,-6.4,0,0,0,0,0.326,65.77,108.22,0.96,0.14,1028,1.3,335,1.9000000000000001
2018,1,2,20,0,-1.5,1.22,0.115,0.63,0,0,0,0,1,-6.4,0,0,0,0,0.326,69.16,120.84,0.96,0.14,1029,1.2000000000000002,334,2.3000000000000003
2018,1,2,21,0,-2,1.21,0.124,0.63,0,0,0,0,1,-6.4,0,0,0,0,0.33,71.60000000000001,133.7,0.97,0.14,1029,1.1,336,2.2
2018,1,2,22,0,-2.4000000000000004,1.24,0.116,0.63,0,0,0,0,0,-6.7,0,0,0,0,0.337,72.38,146.66,0.96,0.14,1029,0.9,336,2
2018,1,2,23,0,-3.5,1.29,0.084,0.63,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.341,78.15,159.44,0.9500000000000001,0.14,1028,0.7000000000000001,333,1.4000000000000001
2018,1,3,0,0,-4.5,1.32,0.058,0.63,0,0,0,0,0,-7,0,0,0,0,0.339,82.96000000000001,170.66,0.93,0.14,1027,0.6000000000000001,328,1
2018,1,3,1,0,-4.9,1.33,0.048,0.63,0,0,0,0,1,-7.4,0,0,0,0,0.335,82.49,169.48,0.92,0.14,1027,0.5,325,1.1
2018,1,3,2,0,-4.9,1.33,0.045,0.63,0,0,0,0,0,-8,0,0,0,0,0.332,78.88,157.81,0.92,0.14,1027,0.5,326,1.6
2018,1,3,3,0,-5.2,1.33,0.044,0.63,0,0,0,0,0,-8.4,0,0,0,0,0.33,78.15,144.97,0.92,0.14,1027,0.5,327,1.7000000000000002
2018,1,3,4,0,-5.4,1.33,0.043000000000000003,0.63,0,0,0,0,0,-8.6,0,0,0,0,0.329,78.23,132.01,0.92,0.14,1027,0.5,326,1.7000000000000002
2018,1,3,5,0,-5.5,1.34,0.043000000000000003,0.63,0,0,0,0,0,-8.8,0,0,0,0,0.327,77.8,119.17,0.92,0.14,1027,0.5,330,1.7000000000000002
2018,1,3,6,0,-5.6000000000000005,1.34,0.043000000000000003,0.63,0,0,0,0,0,-8.9,0,0,0,0,0.326,77.78,106.59,0.92,0.14,1027,0.5,333,1.5
2018,1,3,7,0,-5.4,1.35,0.043000000000000003,0.63,0,0,0,0,0,-8.9,0,0,0,0,0.324,76.59,94.44,0.92,0.14,1028,0.5,330,1.4000000000000001
2018,1,3,8,0,-3.1,1.35,0.043000000000000003,0.63,35,532,101,0,0,-10.3,35,532,0,101,0.322,57.39,82.82000000000001,0.92,0.14,1028,0.5,337,2.2
2018,1,3,9,0,-0.8,1.37,0.041,0.63,57,795,298,0,0,-11.3,57,795,0,298,0.321,44.88,72.4,0.91,0.14,1028,0.5,341,2.5
2018,1,3,10,0,1.3,1.36,0.038,0.63,68,908,473,0,0,-10.8,68,908,0,473,0.321,40.27,63.47,0.91,0.14,1028,0.5,337,2.5
2018,1,3,11,0,3.2,1.35,0.036000000000000004,0.63,73,954,596,0,0,-9.8,73,954,0,596,0.32,38.04,56.79,0.91,0.14,1027,0.6000000000000001,335,2.5
2018,1,3,12,0,4.800000000000001,1.36,0.032,0.63,74,980,660,0,0,-8.700000000000001,74,980,0,660,0.319,36.87,53.24,0.9,0.14,1025,0.6000000000000001,336,2.6
2018,1,3,13,0,6,1.37,0.03,0.63,72,981,656,0,0,-7.800000000000001,72,981,0,656,0.319,36.5,53.480000000000004,0.89,0.14,1024,0.6000000000000001,338,2.7
2018,1,3,14,0,6.7,1.3900000000000001,0.028,0.63,68,960,585,0,0,-7.1000000000000005,68,960,0,585,0.32,36.81,57.44,0.89,0.14,1023,0.6000000000000001,340,2.6
2018,1,3,15,0,6.7,1.3,0.032,0.63,64,900,452,0,0,-6.300000000000001,64,900,0,452,0.32,39.01,64.44,0.9,0.14,1023,0.6000000000000001,339,2.4000000000000004
2018,1,3,16,0,5.1000000000000005,1.31,0.031,0.63,52,786,274,0,0,-3.2,52,786,0,274,0.319,54.83,73.59,0.9,0.14,1022,0.6000000000000001,339,1.5
2018,1,3,17,0,1.6,1.33,0.031,0.63,29,508,81,0,0,-4,29,508,0,81,0.317,66.48,84.13,0.9,0.14,1023,0.5,340,1.2000000000000002
2018,1,3,18,0,1.5,1.33,0.032,0.63,0,0,0,0,0,-5.4,0,0,0,0,0.315,60.21,95.87,0.89,0.14,1023,0.5,337,1.2000000000000002
2018,1,3,19,0,2,1.33,0.032,0.63,0,0,0,0,0,-6.1000000000000005,0,0,0,0,0.314,55.01,108.08,0.89,0.14,1023,0.5,324,1
2018,1,3,20,0,1.8,1.32,0.033,0.63,0,0,0,0,0,-6.4,0,0,0,0,0.314,54.480000000000004,120.7,0.89,0.14,1023,0.5,307,1
2018,1,3,21,0,1,1.31,0.033,0.63,0,0,0,0,0,-6.4,0,0,0,0,0.315,57.88,133.57,0.89,0.14,1023,0.5,296,1
2018,1,3,22,0,-0.2,1.31,0.032,0.63,0,0,0,0,0,-6.1000000000000005,0,0,0,0,0.315,64.48,146.53,0.89,0.14,1024,0.5,293,1.1
2018,1,3,23,0,-1.1,1.31,0.031,0.63,0,0,0,0,0,-5.9,0,0,0,0,0.314,69.81,159.31,0.89,0.14,1024,0.6000000000000001,302,1.1
2018,1,4,0,0,-1.6,1.31,0.03,0.63,0,0,0,0,0,-5.9,0,0,0,0,0.314,72.53,170.51,0.89,0.14,1024,0.6000000000000001,315,1.1
2018,1,4,1,0,-1.9000000000000001,1.31,0.028,0.63,0,0,0,0,0,-5.9,0,0,0,0,0.313,74.12,169.48,0.88,0.14,1023,0.6000000000000001,329,1.1
2018,1,4,2,0,-2.2,1.33,0.026000000000000002,0.63,0,0,0,0,0,-5.800000000000001,0,0,0,0,0.312,76.12,157.86,0.88,0.14,1023,0.6000000000000001,342,1
2018,1,4,3,0,-2.5,1.34,0.025,0.63,0,0,0,0,0,-5.7,0,0,0,0,0.311,78.64,145.03,0.88,0.14,1023,0.6000000000000001,356,1
2018,1,4,4,0,-2.9000000000000004,1.35,0.025,0.63,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.31,81.65,132.07,0.88,0.14,1023,0.6000000000000001,10,0.9
2018,1,4,5,0,-3.3000000000000003,1.35,0.025,0.63,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.309,84.35000000000001,119.22,0.88,0.14,1023,0.6000000000000001,18,0.9
2018,1,4,6,0,-3.6,1.34,0.024,0.63,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.31,86.09,106.63,0.88,0.14,1024,0.6000000000000001,22,0.9
2018,1,4,7,0,-3.1,1.31,0.024,0.63,0,0,0,0,0,-5.1000000000000005,0,0,0,0,0.31,85.83,94.47,0.88,0.14,1025,0.6000000000000001,30,0.9
2018,1,4,8,0,0,1.25,0.025,0.63,31,566,102,0,0,-4.2,31,566,0,102,0.31,73.52,82.84,0.88,0.14,1025,0.6000000000000001,37,1.6
2018,1,4,9,0,2.5,1.18,0.027,0.63,52,811,297,0,7,-3.3000000000000003,138,284,0,224,0.311,65.41,72.41,0.89,0.14,1025,0.6000000000000001,38,1.2000000000000002
2018,1,4,10,0,5.7,1.12,0.029,0.63,64,912,472,0,7,-5.1000000000000005,210,294,0,341,0.311,45.910000000000004,63.440000000000005,0.89,0.14,1025,0.6000000000000001,48,1.3
2018,1,4,11,0,7.5,1.09,0.031,0.63,71,953,594,0,0,-5.4,71,953,0,594,0.311,39.59,56.730000000000004,0.89,0.14,1025,0.7000000000000001,33,1.2000000000000002
2018,1,4,12,0,8.8,1.1,0.04,0.63,79,964,657,0,7,-4.800000000000001,260,411,0,506,0.31,37.84,53.15,0.91,0.14,1023,0.7000000000000001,19,1.2000000000000002
2018,1,4,13,0,9.8,1.1,0.041,0.63,79,962,653,0,4,-4.1000000000000005,344,249,0,492,0.31,37.22,53.36,0.91,0.14,1023,0.7000000000000001,9,1.2000000000000002
2018,1,4,14,0,10.200000000000001,1.11,0.044,0.63,77,933,581,0,4,-3.6,318,79,0,361,0.31,37.800000000000004,57.300000000000004,0.91,0.14,1022,0.7000000000000001,4,1.3
2018,1,4,15,0,10,1.1400000000000001,0.051000000000000004,0.63,73,860,446,0,0,-2.6,73,860,0,446,0.31,41.04,64.29,0.92,0.14,1022,0.8,3,1.2000000000000002
2018,1,4,16,0,8.200000000000001,1.1400000000000001,0.054,0.63,60,732,268,0,0,1.9000000000000001,60,732,0,268,0.309,64.54,73.45,0.92,0.14,1022,0.8,11,0.7000000000000001
2018,1,4,17,0,5.9,1.1500000000000001,0.054,0.63,32,432,78,0,0,0.2,32,432,0,78,0.309,67.03,83.99,0.92,0.14,1022,0.8,24,1
2018,1,4,18,0,5.2,1.17,0.054,0.63,0,0,0,0,4,0.1,0,0,0,0,0.309,69.85000000000001,95.72,0.92,0.14,1023,0.8,33,1
2018,1,4,19,0,4.9,1.19,0.054,0.63,0,0,0,0,7,0.2,0,0,0,0,0.309,71.49,107.94,0.92,0.14,1023,0.9,39,1
2018,1,4,20,0,4.5,1.22,0.055,0.63,0,0,0,0,7,0.2,0,0,0,0,0.308,73.57000000000001,120.56,0.92,0.14,1023,0.9,51,1
2018,1,4,21,0,3.8000000000000003,1.24,0.057,0.63,0,0,0,0,7,0.30000000000000004,0,0,0,0,0.307,77.93,133.43,0.92,0.14,1023,0.9,64,0.9
2018,1,4,22,0,3.4000000000000004,1.27,0.06,0.63,0,0,0,0,7,0.2,0,0,0,0,0.306,79.83,146.39000000000001,0.92,0.14,1023,1,71,0.7000000000000001
2018,1,4,23,0,3,1.3,0.064,0.63,0,0,0,0,7,0.2,0,0,0,0,0.306,82.11,159.17000000000002,0.92,0.14,1024,1,74,0.7000000000000001
2018,1,5,0,0,2.6,1.32,0.066,0.63,0,0,0,0,7,0.2,0,0,0,0,0.304,84.4,170.36,0.92,0.14,1024,1.1,74,0.7000000000000001
2018,1,5,1,0,2.3000000000000003,1.33,0.068,0.63,0,0,0,0,7,0.2,0,0,0,0,0.301,85.87,169.47,0.92,0.14,1024,1.1,75,0.7000000000000001
2018,1,5,2,0,2.1,1.34,0.07100000000000001,0.63,0,0,0,0,6,0.1,0,0,0,0,0.298,86.77,157.91,0.93,0.14,1023,1.2000000000000002,80,0.7000000000000001
2018,1,5,3,0,1.9000000000000001,1.34,0.075,0.63,0,0,0,0,6,0.1,0,0,0,0,0.295,87.55,145.09,0.93,0.14,1023,1.3,85,0.7000000000000001
2018,1,5,4,0,1.8,1.33,0.08,0.63,0,0,0,0,7,0,0,0,0,0,0.292,88.05,132.13,0.93,0.14,1023,1.3,89,0.8
2018,1,5,5,0,1.8,1.33,0.082,0.63,0,0,0,0,7,0,0,0,0,0,0.29,88.02,119.28,0.9400000000000001,0.14,1024,1.4000000000000001,94,0.8
2018,1,5,6,0,1.7000000000000002,1.33,0.082,0.63,0,0,0,0,7,0.1,0,0,0,0,0.28800000000000003,89.01,106.68,0.9400000000000001,0.14,1024,1.4000000000000001,98,0.8
2018,1,5,7,0,1.9000000000000001,1.33,0.081,0.63,0,0,0,0,4,0.30000000000000004,0,0,0,0,0.28800000000000003,89.09,94.5,0.9400000000000001,0.14,1025,1.5,101,0.8
2018,1,5,8,0,3.7,1.34,0.079,0.63,39,413,90,7,4,0.2,46,1,7,46,0.28800000000000003,77.68,82.86,0.9400000000000001,0.14,1025,1.5,100,1.4000000000000001
2018,1,5,9,0,5.800000000000001,1.36,0.076,0.63,67,692,276,0,7,0.4,107,13,0,111,0.29,68.43,72.4,0.9400000000000001,0.14,1025,1.5,102,1.5
2018,1,5,10,0,9.4,1.3800000000000001,0.073,0.63,81,815,446,0,7,-0.7000000000000001,210,61,0,238,0.29,49.160000000000004,63.410000000000004,0.93,0.14,1025,1.5,118,1.6
2018,1,5,11,0,11.5,1.4000000000000001,0.076,0.63,90,870,568,0,7,-0.7000000000000001,245,298,0,409,0.29,42.72,56.67,0.93,0.14,1025,1.5,122,1.3
2018,1,5,12,0,12.700000000000001,1.3900000000000001,0.058,0.63,86,913,635,0,0,-0.1,86,913,0,635,0.289,41.410000000000004,53.06,0.92,0.14,1024,1.5,127,0.9
2018,1,5,13,0,13.4,1.4000000000000001,0.061,0.63,87,913,634,0,4,0.5,353,141,0,437,0.28700000000000003,41.37,53.230000000000004,0.92,0.14,1023,1.4000000000000001,134,0.8
2018,1,5,14,0,13.700000000000001,1.42,0.061,0.63,83,887,564,0,0,1.1,83,887,0,564,0.28500000000000003,42.29,57.160000000000004,0.92,0.14,1022,1.4000000000000001,135,1
2018,1,5,15,0,13.200000000000001,1.44,0.061,0.63,75,831,438,0,0,1.9000000000000001,75,831,0,438,0.28300000000000003,46.38,64.14,0.92,0.14,1022,1.3,133,1.2000000000000002
2018,1,5,16,0,11.3,1.45,0.059000000000000004,0.63,60,715,266,0,0,5.1000000000000005,60,715,0,266,0.281,65.68,73.29,0.91,0.14,1022,1.2000000000000002,130,0.9
2018,1,5,17,0,6.800000000000001,1.46,0.056,0.63,32,433,79,0,0,3.8000000000000003,32,433,0,79,0.279,81.24,83.84,0.91,0.14,1022,1.1,132,0.9
2018,1,5,18,0,5.4,1.45,0.053,0.63,0,0,0,0,0,2.9000000000000004,0,0,0,0,0.278,84.19,95.58,0.91,0.14,1023,1.1,135,1
2018,1,5,19,0,4.6000000000000005,1.42,0.049,0.63,0,0,0,0,0,2.6,0,0,0,0,0.277,87.10000000000001,107.8,0.91,0.14,1023,1,140,1.1
2018,1,5,20,0,4.1000000000000005,1.4000000000000001,0.046,0.63,0,0,0,0,0,2.4000000000000004,0,0,0,0,0.276,88.97,120.43,0.91,0.14,1024,1,143,1.1
2018,1,5,21,0,3.5,1.37,0.043000000000000003,0.63,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.276,92.10000000000001,133.3,0.91,0.14,1024,1,144,1.1
2018,1,5,22,0,2.8000000000000003,1.34,0.042,0.63,0,0,0,0,0,2.4000000000000004,0,0,0,0,0.275,97.10000000000001,146.26,0.91,0.14,1024,1,143,1
2018,1,5,23,0,2.3000000000000003,1.32,0.041,0.63,0,0,0,0,0,2.3000000000000003,0,0,0,0,0.276,100,159.02,0.91,0.14,1023,1,138,1
2018,1,6,0,0,1.9000000000000001,1.3,0.042,0.63,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.276,100,170.21,0.91,0.14,1023,1,132,1
2018,1,6,1,0,1.8,1.29,0.044,0.63,0,0,0,0,0,1.8,0,0,0,0,0.278,100,169.45000000000002,0.91,0.14,1023,1,123,0.9
2018,1,6,2,0,1.6,1.28,0.045,0.63,0,0,0,0,0,1.6,0,0,0,0,0.28,100,157.96,0.92,0.14,1023,1.1,109,0.9
2018,1,6,3,0,1.1,1.29,0.047,0.63,0,0,0,0,0,1.1,0,0,0,0,0.28200000000000003,100,145.15,0.92,0.14,1023,1.1,95,0.9
2018,1,6,4,0,0.6000000000000001,1.29,0.049,0.63,0,0,0,0,0,0.6000000000000001,0,0,0,0,0.28400000000000003,100,132.18,0.92,0.14,1023,1.1,86,1
2018,1,6,5,0,0.4,1.28,0.052000000000000005,0.63,0,0,0,0,0,0.4,0,0,0,0,0.28700000000000003,100,119.32000000000001,0.92,0.14,1023,1.2000000000000002,83,1
2018,1,6,6,0,0.2,1.28,0.056,0.63,0,0,0,0,0,0.2,0,0,0,0,0.29,100,106.72,0.93,0.14,1023,1.2000000000000002,81,1.1
2018,1,6,7,0,0.8,1.28,0.059000000000000004,0.63,0,0,0,0,0,0.8,0,0,0,0,0.29,100,94.53,0.93,0.14,1024,1.2000000000000002,80,1.5
2018,1,6,8,0,3.6,1.28,0.059000000000000004,0.63,37,457,93,0,0,1.5,37,457,0,93,0.29,86.35000000000001,82.87,0.93,0.14,1025,1.2000000000000002,81,1.9000000000000001
2018,1,6,9,0,6.7,1.29,0.056,0.63,62,732,283,0,0,2.6,62,732,0,283,0.291,75.09,72.39,0.93,0.14,1025,1.2000000000000002,81,1.6
2018,1,6,10,0,10.700000000000001,1.32,0.057,0.63,76,846,455,0,0,4.6000000000000005,76,846,0,455,0.291,66.07000000000001,63.370000000000005,0.93,0.14,1025,1.2000000000000002,99,1.8
2018,1,6,11,0,13.700000000000001,1.35,0.06,0.63,84,895,577,0,0,6.4,84,895,0,577,0.291,61.5,56.59,0.93,0.14,1025,1.3,109,1.8
2018,1,6,12,0,16,1.37,0.063,0.63,89,915,640,0,0,6.5,89,915,0,640,0.291,53.34,52.95,0.93,0.14,1023,1.3,113,1.6
2018,1,6,13,0,16.7,1.3900000000000001,0.073,0.63,93,904,636,0,0,6.7,93,904,0,636,0.29,51.64,53.1,0.9400000000000001,0.14,1022,1.3,114,1.5
2018,1,6,14,0,16.8,1.4000000000000001,0.085,0.63,94,861,563,0,0,7.1000000000000005,94,861,0,563,0.291,52.870000000000005,57.01,0.9400000000000001,0.14,1022,1.4000000000000001,119,1.6
