Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2947061,-,-,-,30.12,-95.43,-6,38,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,22,0,17.2,1.17,0.047,0.63,0,0,0,0,8,13.5,0,0,0,0,0.268,78.92,146.8,0.92,0.14,1006,1.7000000000000002,355,2.4000000000000004
2022,1,1,23,0,14.100000000000001,1.2,0.049,0.63,0,0,0,0,7,9.700000000000001,0,0,0,0,0.269,74.78,159.59,0.92,0.14,1007,1.6,352,3.6
2022,1,2,0,0,10.5,1.22,0.055,0.63,0,0,0,0,7,4.9,0,0,0,0,0.27,68.38,170.8,0.92,0.14,1008,1.6,346,4.7
2022,1,2,1,0,7,1.22,0.062,0.63,0,0,0,0,1,0.5,0,0,0,0,0.27,63.4,169.47,0.93,0.14,1010,1.6,338,5.5
2022,1,2,2,0,4.6000000000000005,1.18,0.063,0.63,0,0,0,0,0,-3.3000000000000003,0,0,0,0,0.272,56.64,157.75,0.93,0.14,1012,1.7000000000000002,337,5.7
2022,1,2,3,0,2.8000000000000003,1.12,0.064,0.63,0,0,0,0,3,-6.2,0,0,0,0,0.274,51.68,144.9,0.93,0.14,1013,1.8,339,5.6000000000000005
2022,1,2,4,0,1.4000000000000001,1.02,0.076,0.63,0,0,0,0,7,-8,0,0,0,0,0.276,49.64,131.94,0.9500000000000001,0.14,1014,1.9000000000000001,340,5.5
2022,1,2,5,0,0.6000000000000001,0.92,0.089,0.63,0,0,0,0,0,-8.6,0,0,0,0,0.278,50.01,119.10000000000001,0.9500000000000001,0.14,1015,1.9000000000000001,339,5.4
2022,1,2,6,0,-0.1,0.92,0.084,0.63,0,0,0,0,4,-8.4,0,0,0,0,0.28,53.46,106.53,0.9500000000000001,0.14,1017,1.8,337,5.2
2022,1,2,7,0,-0.8,0.97,0.063,0.63,0,0,0,0,4,-8.5,0,0,0,0,0.28300000000000003,55.800000000000004,94.39,0.9400000000000001,0.14,1018,1.5,333,5.1000000000000005
2022,1,2,8,0,-1,1.1,0.044,0.63,35,492,97,0,0,-9.200000000000001,35,492,0,97,0.28600000000000003,53.57,82.79,0.92,0.14,1020,1.1,331,5.300000000000001
2022,1,2,9,0,-0.5,1.23,0.033,0.63,55,789,293,0,4,-10.3,132,6,0,134,0.289,47.660000000000004,72.39,0.91,0.14,1021,0.8,330,5.5
2022,1,2,10,0,0.7000000000000001,1.33,0.029,0.63,64,922,476,0,0,-10.600000000000001,64,922,0,476,0.292,42.7,63.480000000000004,0.9,0.14,1022,0.5,329,5.6000000000000005
2022,1,2,11,0,2.1,1.3900000000000001,0.028,0.63,69,973,601,0,0,-10.100000000000001,69,973,0,601,0.296,39.94,56.83,0.89,0.14,1023,0.5,326,5.7
2022,1,2,12,0,3.3000000000000003,1.37,0.031,0.63,73,990,664,0,0,-9.600000000000001,73,990,0,664,0.301,38.32,53.33,0.89,0.14,1022,0.5,327,5.800000000000001
2022,1,2,13,0,4.3,1.41,0.03,0.63,72,989,659,0,0,-9,72,989,0,659,0.308,37.46,53.59,0.88,0.14,1022,0.5,331,5.7
2022,1,2,14,0,4.9,1.42,0.029,0.63,68,967,587,0,0,-8.4,68,967,0,587,0.307,37.550000000000004,57.57,0.88,0.14,1022,0.5,336,5.5
2022,1,2,15,0,5.1000000000000005,1.42,0.026000000000000002,0.63,60,917,454,0,0,-7.9,60,917,0,454,0.301,38.62,64.58,0.87,0.14,1022,0.5,342,5.1000000000000005
2022,1,2,16,0,4.7,1.43,0.023,0.63,48,820,278,0,0,-7.5,48,820,0,278,0.295,40.92,73.74,0.88,0.14,1022,0.4,344,4.5
2022,1,2,17,0,3.6,1.42,0.021,0.63,27,544,81,0,0,-7,27,544,0,81,0.291,45.82,84.28,0.88,0.14,1023,0.4,344,3.6
2022,1,2,18,0,2.8000000000000003,1.3900000000000001,0.019,0.63,0,0,0,0,0,-6.4,0,0,0,0,0.289,50.97,96.01,0.88,0.14,1025,0.4,345,3
2022,1,2,19,0,2.3000000000000003,1.36,0.018000000000000002,0.63,0,0,0,0,0,-5.9,0,0,0,0,0.28700000000000003,54.86,108.22,0.87,0.14,1026,0.4,348,2.6
2022,1,2,20,0,1.6,1.32,0.017,0.63,0,0,0,0,0,-5.4,0,0,0,0,0.28600000000000003,59.88,120.84,0.87,0.14,1026,0.4,350,2
2022,1,2,21,0,0.9,1.3,0.017,0.63,0,0,0,0,0,-4.9,0,0,0,0,0.28500000000000003,65.17,133.71,0.87,0.14,1026,0.30000000000000004,351,1.4000000000000001
2022,1,2,22,0,0.1,1.3,0.018000000000000002,0.63,0,0,0,0,0,-4.5,0,0,0,0,0.28500000000000003,70.94,146.67000000000002,0.87,0.14,1027,0.30000000000000004,348,1
2022,1,2,23,0,-0.8,1.3,0.018000000000000002,0.63,0,0,0,0,0,-4.2,0,0,0,0,0.28500000000000003,77.56,159.45000000000002,0.88,0.14,1027,0.30000000000000004,345,0.9
2022,1,3,0,0,-1.3,1.3,0.019,0.63,0,0,0,0,0,-4.2,0,0,0,0,0.28400000000000003,80.38,170.66,0.88,0.14,1027,0.30000000000000004,345,0.9
2022,1,3,1,0,-1.7000000000000002,1.31,0.019,0.63,0,0,0,0,0,-4.4,0,0,0,0,0.28300000000000003,81.9,169.48,0.88,0.14,1027,0.30000000000000004,347,0.9
2022,1,3,2,0,-2.1,1.3,0.019,0.63,0,0,0,0,0,-4.6000000000000005,0,0,0,0,0.28200000000000003,83.11,157.81,0.89,0.14,1027,0.30000000000000004,350,0.9
2022,1,3,3,0,-2.4000000000000004,1.3,0.02,0.63,0,0,0,0,0,-4.800000000000001,0,0,0,0,0.28200000000000003,83.5,144.97,0.89,0.14,1027,0.30000000000000004,349,0.9
2022,1,3,4,0,-2.7,1.29,0.02,0.63,0,0,0,0,0,-5,0,0,0,0,0.28200000000000003,83.95,132.01,0.89,0.14,1027,0.30000000000000004,351,0.9
2022,1,3,5,0,-3,1.29,0.02,0.63,0,0,0,0,0,-5.2,0,0,0,0,0.28200000000000003,84.58,119.16,0.89,0.14,1027,0.30000000000000004,356,0.9
2022,1,3,6,0,-3.2,1.29,0.02,0.63,0,0,0,0,0,-5.4,0,0,0,0,0.281,84.81,106.58,0.89,0.14,1028,0.30000000000000004,3,0.9
2022,1,3,7,0,-2.8000000000000003,1.3,0.02,0.63,0,0,0,0,0,-5.2,0,0,0,0,0.281,83.33,94.43,0.89,0.14,1028,0.30000000000000004,6,0.9
2022,1,3,8,0,0.5,1.31,0.02,0.63,31,603,106,0,0,-6,31,603,0,106,0.28200000000000003,61.81,82.81,0.89,0.14,1029,0.4,8,1.5
2022,1,3,9,0,3.8000000000000003,1.32,0.02,0.63,49,845,304,0,0,-7.9,49,845,0,304,0.28300000000000003,42.14,72.4,0.89,0.14,1029,0.4,14,1.5
2022,1,3,10,0,6.300000000000001,1.34,0.019,0.63,57,946,480,0,0,-8.1,57,946,0,480,0.28300000000000003,34.81,63.46,0.89,0.14,1029,0.4,357,1.4000000000000001
2022,1,3,11,0,8.4,1.36,0.019,0.63,62,994,607,0,0,-7.9,62,994,0,607,0.28400000000000003,30.68,56.79,0.89,0.14,1028,0.4,344,1.2000000000000002
2022,1,3,12,0,10,1.12,0.023,0.63,69,1008,672,0,0,-7.6000000000000005,69,1008,0,672,0.28400000000000003,28.310000000000002,53.25,0.91,0.14,1027,0.4,335,1.2000000000000002
2022,1,3,13,0,11.200000000000001,1.16,0.024,0.63,70,1006,668,0,0,-7.2,70,1006,0,668,0.28400000000000003,26.76,53.480000000000004,0.91,0.14,1025,0.4,329,1.1
2022,1,3,14,0,11.8,1.18,0.023,0.63,66,985,596,0,0,-7,66,985,0,596,0.28200000000000003,26.27,57.44,0.91,0.14,1024,0.4,327,1.1
2022,1,3,15,0,11.700000000000001,1.03,0.026000000000000002,0.63,62,926,462,0,0,-6.6000000000000005,62,926,0,462,0.281,27.11,64.44,0.92,0.14,1024,0.4,331,1
2022,1,3,16,0,10.600000000000001,1.06,0.026000000000000002,0.63,51,813,281,0,0,-3.5,51,813,0,281,0.281,37.02,73.60000000000001,0.92,0.14,1024,0.4,336,0.7000000000000001
2022,1,3,17,0,8.5,1.08,0.025,0.63,29,532,83,0,0,-3.6,29,532,0,83,0.281,42.42,84.14,0.92,0.14,1024,0.4,4,0.7000000000000001
2022,1,3,18,0,7.800000000000001,1.1,0.024,0.63,0,0,0,0,0,-4.7,0,0,0,0,0.28200000000000003,40.83,95.87,0.92,0.14,1024,0.4,37,0.7000000000000001
2022,1,3,19,0,7.1000000000000005,1.11,0.024,0.63,0,0,0,0,0,-4.7,0,0,0,0,0.281,42.67,108.08,0.91,0.14,1024,0.4,71,0.7000000000000001
2022,1,3,20,0,6.300000000000001,1.12,0.024,0.63,0,0,0,0,0,-4.2,0,0,0,0,0.281,47,120.7,0.91,0.14,1024,0.4,110,0.8
2022,1,3,21,0,5.1000000000000005,1.1300000000000001,0.024,0.63,0,0,0,0,0,-3.6,0,0,0,0,0.28200000000000003,53.58,133.57,0.91,0.14,1024,0.4,129,0.9
2022,1,3,22,0,3.8000000000000003,1.1300000000000001,0.024,0.63,0,0,0,0,0,-3.6,0,0,0,0,0.28200000000000003,58.28,146.53,0.91,0.14,1024,0.4,138,0.9
2022,1,3,23,0,2.9000000000000004,1.1400000000000001,0.025,0.63,0,0,0,0,0,-3.7,0,0,0,0,0.28300000000000003,61.82,159.31,0.92,0.14,1023,0.4,147,1
2022,1,4,0,0,2.4000000000000004,1.1400000000000001,0.026000000000000002,0.63,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.28400000000000003,65.6,170.51,0.92,0.14,1023,0.4,157,0.9
2022,1,4,1,0,2.4000000000000004,1.1400000000000001,0.027,0.63,0,0,0,0,7,-3.2,0,0,0,0,0.28400000000000003,66.73,169.48,0.92,0.14,1022,0.4,164,0.8
2022,1,4,2,0,2.8000000000000003,1.1500000000000001,0.029,0.63,0,0,0,0,7,-2.4000000000000004,0,0,0,0,0.28400000000000003,68.86,157.86,0.92,0.14,1022,0.4,158,0.7000000000000001
2022,1,4,3,0,3,1.1500000000000001,0.031,0.63,0,0,0,0,7,-1.8,0,0,0,0,0.28500000000000003,70.56,145.03,0.92,0.14,1021,0.5,142,0.7000000000000001
2022,1,4,4,0,2.8000000000000003,1.16,0.032,0.63,0,0,0,0,7,-1.6,0,0,0,0,0.28700000000000003,72.99,132.07,0.92,0.14,1021,0.5,134,0.7000000000000001
2022,1,4,5,0,2.3000000000000003,1.18,0.032,0.63,0,0,0,0,7,-1.6,0,0,0,0,0.29,75.68,119.22,0.92,0.14,1021,0.5,129,0.8
2022,1,4,6,0,2,1.19,0.033,0.63,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.294,78.32000000000001,106.63,0.92,0.14,1021,0.4,129,0.8
2022,1,4,7,0,2,1.19,0.034,0.63,0,0,0,0,0,-1.3,0,0,0,0,0.298,79.03,94.47,0.92,0.14,1021,0.5,127,0.8
2022,1,4,8,0,5.300000000000001,1.2,0.035,0.63,34,549,102,0,0,0,34,549,0,102,0.3,68.86,82.84,0.92,0.14,1021,0.5,128,0.9
2022,1,4,9,0,8.9,1.21,0.035,0.63,56,798,297,0,0,-0.5,56,798,0,297,0.299,51.86,72.41,0.92,0.14,1021,0.6000000000000001,155,1.3
2022,1,4,10,0,12.5,1.22,0.036000000000000004,0.63,67,897,469,0,0,0,67,897,0,469,0.296,42.26,63.440000000000005,0.92,0.14,1021,0.7000000000000001,188,2.1
2022,1,4,11,0,14.700000000000001,1.23,0.038,0.63,75,941,591,0,0,1.5,75,941,0,591,0.293,40.81,56.730000000000004,0.93,0.14,1019,0.8,196,2.5
2022,1,4,12,0,16.2,1.22,0.046,0.63,82,949,651,0,0,3.1,82,949,0,651,0.291,41.45,53.15,0.93,0.14,1017,0.9,200,2.7
2022,1,4,13,0,17.2,1.2,0.05,0.63,83,939,643,0,0,4.5,83,939,0,643,0.29,42.910000000000004,53.36,0.93,0.14,1015,1,203,2.9000000000000004
2022,1,4,14,0,17.7,1.18,0.052000000000000005,0.63,80,903,568,0,0,5.7,80,903,0,568,0.28800000000000003,45.42,57.300000000000004,0.93,0.14,1014,1.2000000000000002,205,2.9000000000000004
2022,1,4,15,0,17.7,1.1500000000000001,0.054,0.63,74,837,437,0,0,6.9,74,837,0,437,0.28800000000000003,49.07,64.3,0.9400000000000001,0.14,1013,1.3,203,2.8000000000000003
2022,1,4,16,0,16.3,1.12,0.053,0.63,59,711,262,0,0,8.4,59,711,0,262,0.28800000000000003,59.660000000000004,73.45,0.9400000000000001,0.14,1013,1.4000000000000001,199,1.9000000000000001
2022,1,4,17,0,12.4,1.09,0.05,0.63,32,418,76,0,0,9.200000000000001,32,418,0,76,0.289,80.93,84,0.9400000000000001,0.14,1012,1.4000000000000001,189,1.2000000000000002
2022,1,4,18,0,12.200000000000001,1.06,0.047,0.63,0,0,0,0,0,9.700000000000001,0,0,0,0,0.289,84.86,95.73,0.9500000000000001,0.15,1012,1.4000000000000001,186,1.4000000000000001
2022,1,4,19,0,12.5,1.04,0.046,0.63,0,0,0,0,0,10.5,0,0,0,0,0.289,87.85000000000001,107.94,0.9500000000000001,0.15,1012,1.5,188,1.7000000000000002
2022,1,4,20,0,12.3,1.01,0.045,0.63,0,0,0,0,0,11.3,0,0,0,0,0.289,93.75,120.57000000000001,0.9500000000000001,0.15,1012,1.5,191,1.7000000000000002
2022,1,4,21,0,12.100000000000001,0.99,0.046,0.63,0,0,0,0,0,12,0,0,0,0,0.28800000000000003,99.08,133.44,0.9500000000000001,0.15,1012,1.5,195,1.7000000000000002
2022,1,4,22,0,11.700000000000001,0.98,0.048,0.63,0,0,0,0,0,11.700000000000001,0,0,0,0,0.28800000000000003,100,146.4,0.9500000000000001,0.15,1012,1.5,199,1.6
2022,1,4,23,0,11.4,0.96,0.05,0.63,0,0,0,0,0,11.4,0,0,0,0,0.28800000000000003,100,159.17000000000002,0.9500000000000001,0.15,1012,1.5,205,1.6
2022,1,5,0,0,11,0.9500000000000001,0.054,0.63,0,0,0,0,0,11,0,0,0,0,0.289,100,170.36,0.9500000000000001,0.15,1011,1.5,213,1.4000000000000001
2022,1,5,1,0,10.600000000000001,0.9500000000000001,0.058,0.63,0,0,0,0,0,10.600000000000001,0,0,0,0,0.289,100,169.47,0.9500000000000001,0.15,1011,1.6,223,1.3
2022,1,5,2,0,10,0.9500000000000001,0.063,0.63,0,0,0,0,0,10,0,0,0,0,0.291,100,157.91,0.9500000000000001,0.15,1011,1.5,228,1.1
2022,1,5,3,0,9.3,0.9400000000000001,0.066,0.63,0,0,0,0,0,9.3,0,0,0,0,0.292,100,145.09,0.9400000000000001,0.15,1010,1.5,230,1
2022,1,5,4,0,9,0.9400000000000001,0.067,0.63,0,0,0,0,0,9,0,0,0,0,0.293,100,132.13,0.9400000000000001,0.15,1010,1.4000000000000001,230,1
2022,1,5,5,0,8.8,0.9400000000000001,0.068,0.63,0,0,0,0,0,8.8,0,0,0,0,0.293,100,119.27,0.9400000000000001,0.15,1010,1.4000000000000001,229,1
2022,1,5,6,0,8.6,0.9400000000000001,0.069,0.63,0,0,0,0,0,8.6,0,0,0,0,0.294,100,106.68,0.9400000000000001,0.15,1010,1.4000000000000001,227,1
2022,1,5,7,0,9.1,0.9400000000000001,0.07,0.63,0,0,0,0,0,9.1,0,0,0,0,0.295,100,94.5,0.9400000000000001,0.15,1010,1.4000000000000001,226,0.9
2022,1,5,8,0,13.3,0.9400000000000001,0.069,0.63,39,419,91,0,0,12.4,39,419,0,91,0.295,94.49,82.86,0.9400000000000001,0.15,1010,1.4000000000000001,223,1.5
2022,1,5,9,0,16.5,0.98,0.052000000000000005,0.63,61,728,281,0,0,13.3,61,728,0,281,0.295,81.31,72.4,0.93,0.15,1011,1.4000000000000001,222,1.8
2022,1,5,10,0,19.700000000000003,1.02,0.051000000000000004,0.63,74,845,452,0,0,13.200000000000001,74,845,0,452,0.294,65.96000000000001,63.410000000000004,0.93,0.15,1011,1.4000000000000001,222,2.5
2022,1,5,11,0,21.5,1.06,0.052000000000000005,0.63,81,896,573,0,0,12.200000000000001,81,896,0,573,0.293,55.57,56.67,0.93,0.15,1010,1.5,219,2.5
2022,1,5,12,0,22.8,1.08,0.033,0.63,74,938,638,0,0,11.700000000000001,74,938,0,638,0.293,49.67,53.06,0.92,0.15,1008,1.6,211,2.5
2022,1,5,13,0,23.6,1.12,0.033,0.63,74,938,635,0,0,11.600000000000001,74,938,0,635,0.293,46.79,53.230000000000004,0.92,0.15,1007,1.6,205,2.6
2022,1,5,14,0,23.8,1.1400000000000001,0.034,0.63,71,910,565,0,0,11.700000000000001,71,910,0,565,0.294,46.61,57.160000000000004,0.92,0.15,1006,1.7000000000000002,201,2.6
2022,1,5,15,0,23.400000000000002,1.17,0.043000000000000003,0.63,69,838,434,0,0,12.3,69,838,0,434,0.295,49.56,64.14,0.93,0.15,1006,1.8,199,2.4000000000000004
2022,1,5,16,0,21.200000000000003,1.16,0.047,0.63,57,709,261,0,1,14.4,57,709,0,261,0.296,65.22,73.3,0.9400000000000001,0.15,1006,1.9000000000000001,194,1.5
2022,1,5,17,0,17.5,1.1400000000000001,0.052000000000000005,0.63,32,406,76,0,0,14.3,32,406,0,76,0.296,81.74,83.85000000000001,0.9400000000000001,0.15,1006,2,187,1.2000000000000002
2022,1,5,18,0,16.6,1.1400000000000001,0.06,0.63,0,0,0,0,0,14.600000000000001,0,0,0,0,0.296,88.14,95.58,0.9500000000000001,0.15,1007,2.1,182,1.4000000000000001
2022,1,5,19,0,16.3,1.1300000000000001,0.061,0.63,0,0,0,0,0,15.3,0,0,0,0,0.295,93.69,107.8,0.9500000000000001,0.15,1007,2.1,181,1.5
2022,1,5,20,0,15.600000000000001,1.11,0.058,0.63,0,0,0,0,0,15.600000000000001,0,0,0,0,0.295,100,120.43,0.9400000000000001,0.15,1008,2.1,182,1.4000000000000001
2022,1,5,21,0,14.9,1.09,0.056,0.63,0,0,0,0,0,14.9,0,0,0,0,0.295,100,133.3,0.9400000000000001,0.15,1008,2.1,184,1.3
2022,1,5,22,0,14.4,1.07,0.055,0.63,0,0,0,0,0,14.4,0,0,0,0,0.294,100,146.26,0.9400000000000001,0.15,1008,2.1,188,1.2000000000000002
2022,1,5,23,0,13.9,1.05,0.055,0.63,0,0,0,0,0,13.9,0,0,0,0,0.293,100,159.03,0.9400000000000001,0.15,1008,2,195,1
2022,1,6,0,0,13.4,1.04,0.058,0.63,0,0,0,0,1,13.4,0,0,0,0,0.293,100,170.21,0.9400000000000001,0.15,1008,2,208,0.9
2022,1,6,1,0,13.100000000000001,1.05,0.062,0.63,0,0,0,0,0,13.100000000000001,0,0,0,0,0.293,100,169.45000000000002,0.9400000000000001,0.15,1007,1.9000000000000001,229,0.8
2022,1,6,2,0,12.8,1.06,0.066,0.63,0,0,0,0,0,12.8,0,0,0,0,0.295,100,157.95000000000002,0.9400000000000001,0.15,1007,1.8,255,0.8
2022,1,6,3,0,12.600000000000001,1.09,0.073,0.63,0,0,0,0,0,12.600000000000001,0,0,0,0,0.297,100,145.14000000000001,0.9500000000000001,0.15,1007,1.7000000000000002,273,0.7000000000000001
2022,1,6,4,0,12.200000000000001,1.12,0.075,0.63,0,0,0,0,0,12.200000000000001,0,0,0,0,0.296,100,132.18,0.9500000000000001,0.15,1007,1.6,279,0.7000000000000001
2022,1,6,5,0,11.5,1.1300000000000001,0.073,0.63,0,0,0,0,0,11.5,0,0,0,0,0.294,100,119.32000000000001,0.9400000000000001,0.15,1007,1.5,270,0.7000000000000001
2022,1,6,6,0,11.200000000000001,1.1400000000000001,0.077,0.63,0,0,0,0,0,11.200000000000001,0,0,0,0,0.295,100,106.71000000000001,0.9400000000000001,0.15,1008,1.5,286,0.7000000000000001
2022,1,6,7,0,11.3,1.16,0.075,0.63,0,0,0,0,1,10.600000000000001,0,0,0,0,0.297,95.21000000000001,94.53,0.9400000000000001,0.15,1009,1.4000000000000001,302,0.7000000000000001
2022,1,6,8,0,13.100000000000001,1.18,0.067,0.63,37,432,91,0,1,10,37,432,0,91,0.301,81.72,82.87,0.93,0.15,1009,1.4000000000000001,304,1.3
2022,1,6,9,0,15.700000000000001,1.2,0.066,0.63,64,709,279,0,1,10.5,64,709,0,279,0.305,71,72.39,0.92,0.15,1010,1.4000000000000001,307,1.5
2022,1,6,10,0,18.400000000000002,1.23,0.067,0.63,79,826,449,0,3,11.200000000000001,180,4,0,181,0.306,62.730000000000004,63.370000000000005,0.92,0.15,1011,1.4000000000000001,314,2.4000000000000004
2022,1,6,11,0,19.3,1.27,0.062,0.63,84,889,574,0,3,10.200000000000001,150,0,0,150,0.307,55.69,56.59,0.91,0.15,1012,1.4000000000000001,326,3.3000000000000003
2022,1,6,12,0,19.400000000000002,1.3,0.054,0.63,84,925,642,0,0,8.3,84,925,0,642,0.307,48.620000000000005,52.95,0.91,0.15,1011,1.3,334,3.6
